date,week,name,predicted_tempreature
2021-06-08,23,Charlottenburg-Wilmersdorf,18.76
2021-06-09,23,Charlottenburg-Wilmersdorf,18.82
2021-06-10,23,Charlottenburg-Wilmersdorf,18.9
2021-06-11,23,Charlottenburg-Wilmersdorf,18.95
2021-06-12,23,Charlottenburg-Wilmersdorf,18.96
2021-06-13,23,Charlottenburg-Wilmersdorf,19.12
2021-06-14,24,Charlottenburg-Wilmersdorf,19.27
2021-06-15,24,Charlottenburg-Wilmersdorf,19.34
2021-06-16,24,Charlottenburg-Wilmersdorf,19.38
2021-06-17,24,Charlottenburg-Wilmersdorf,19.43
2021-06-18,24,Charlottenburg-Wilmersdorf,19.45
2021-06-19,24,Charlottenburg-Wilmersdorf,19.44
2021-06-20,24,Charlottenburg-Wilmersdorf,19.57
2021-06-21,25,Charlottenburg-Wilmersdorf,19.7
2021-06-22,25,Charlottenburg-Wilmersdorf,19.74
2021-06-23,25,Charlottenburg-Wilmersdorf,19.76
2021-06-24,25,Charlottenburg-Wilmersdorf,19.79
2021-06-25,25,Charlottenburg-Wilmersdorf,19.79
2021-06-26,25,Charlottenburg-Wilmersdorf,19.76
2021-06-27,25,Charlottenburg-Wilmersdorf,19.87
2021-06-28,26,Charlottenburg-Wilmersdorf,19.99
2021-06-29,26,Charlottenburg-Wilmersdorf,20.02
2021-06-30,26,Charlottenburg-Wilmersdorf,20.03
2021-07-01,26,Charlottenburg-Wilmersdorf,20.06
2021-07-02,26,Charlottenburg-Wilmersdorf,20.06
2021-07-03,26,Charlottenburg-Wilmersdorf,20.03
2021-07-04,26,Charlottenburg-Wilmersdorf,20.15
2021-07-05,27,Charlottenburg-Wilmersdorf,20.28
2021-07-06,27,Charlottenburg-Wilmersdorf,20.32
2021-07-07,27,Charlottenburg-Wilmersdorf,20.34
2021-07-08,27,Charlottenburg-Wilmersdorf,20.38
2021-07-09,27,Charlottenburg-Wilmersdorf,20.4
2021-07-10,27,Charlottenburg-Wilmersdorf,20.39
2021-07-11,27,Charlottenburg-Wilmersdorf,20.53
2021-07-12,28,Charlottenburg-Wilmersdorf,20.68
2021-07-13,28,Charlottenburg-Wilmersdorf,20.74
2021-07-14,28,Charlottenburg-Wilmersdorf,20.79
2021-07-15,28,Charlottenburg-Wilmersdorf,20.84
2021-07-16,28,Charlottenburg-Wilmersdorf,20.88
2021-07-17,28,Charlottenburg-Wilmersdorf,20.88
2021-07-18,28,Charlottenburg-Wilmersdorf,21.03
2021-07-19,29,Charlottenburg-Wilmersdorf,21.19
2021-07-20,29,Charlottenburg-Wilmersdorf,21.25
2021-07-21,29,Charlottenburg-Wilmersdorf,21.3
2021-07-22,29,Charlottenburg-Wilmersdorf,21.35
2021-07-23,29,Charlottenburg-Wilmersdorf,21.38
2021-07-24,29,Charlottenburg-Wilmersdorf,21.37
2021-07-25,29,Charlottenburg-Wilmersdorf,21.5
2021-07-26,30,Charlottenburg-Wilmersdorf,21.63
2021-07-27,30,Charlottenburg-Wilmersdorf,21.66
2021-07-28,30,Charlottenburg-Wilmersdorf,21.67
2021-07-29,30,Charlottenburg-Wilmersdorf,21.68
2021-07-30,30,Charlottenburg-Wilmersdorf,21.67
2021-07-31,30,Charlottenburg-Wilmersdorf,21.6
2021-08-01,30,Charlottenburg-Wilmersdorf,21.68
2021-08-02,31,Charlottenburg-Wilmersdorf,21.76
2021-08-03,31,Charlottenburg-Wilmersdorf,21.73
2021-08-04,31,Charlottenburg-Wilmersdorf,21.68
2021-08-05,31,Charlottenburg-Wilmersdorf,21.63
2021-08-06,31,Charlottenburg-Wilmersdorf,21.54
2021-08-07,31,Charlottenburg-Wilmersdorf,21.42
2021-08-08,31,Charlottenburg-Wilmersdorf,21.43
2021-08-09,32,Charlottenburg-Wilmersdorf,21.44
2021-08-10,32,Charlottenburg-Wilmersdorf,21.35
2021-08-11,32,Charlottenburg-Wilmersdorf,21.24
2021-08-12,32,Charlottenburg-Wilmersdorf,21.13
2021-08-13,32,Charlottenburg-Wilmersdorf,20.99
2021-08-14,32,Charlottenburg-Wilmersdorf,20.8
2021-08-15,32,Charlottenburg-Wilmersdorf,20.76
2021-08-16,33,Charlottenburg-Wilmersdorf,20.73
2021-08-17,33,Charlottenburg-Wilmersdorf,20.59
2021-08-18,33,Charlottenburg-Wilmersdorf,20.44
2021-08-19,33,Charlottenburg-Wilmersdorf,20.29
2021-08-20,33,Charlottenburg-Wilmersdorf,20.11
2021-08-21,33,Charlottenburg-Wilmersdorf,19.9
2021-08-22,33,Charlottenburg-Wilmersdorf,19.84
2021-08-23,34,Charlottenburg-Wilmersdorf,19.78
2021-08-24,34,Charlottenburg-Wilmersdorf,19.62
2021-08-25,34,Charlottenburg-Wilmersdorf,19.45
2021-08-26,34,Charlottenburg-Wilmersdorf,19.29
2021-08-27,34,Charlottenburg-Wilmersdorf,19.11
2021-08-28,34,Charlottenburg-Wilmersdorf,18.88
2021-08-29,34,Charlottenburg-Wilmersdorf,18.81
2021-08-30,35,Charlottenburg-Wilmersdorf,18.75
2021-08-31,35,Charlottenburg-Wilmersdorf,18.6
2021-09-01,35,Charlottenburg-Wilmersdorf,18.43
2021-09-02,35,Charlottenburg-Wilmersdorf,18.27
2021-09-03,35,Charlottenburg-Wilmersdorf,18.09
2021-09-04,35,Charlottenburg-Wilmersdorf,17.87
2021-09-05,35,Charlottenburg-Wilmersdorf,17.81
2021-09-06,36,Charlottenburg-Wilmersdorf,17.75
2021-09-07,36,Charlottenburg-Wilmersdorf,17.6
2021-09-08,36,Charlottenburg-Wilmersdorf,17.44
2021-09-09,36,Charlottenburg-Wilmersdorf,17.28
2021-09-10,36,Charlottenburg-Wilmersdorf,17.11
2021-09-11,36,Charlottenburg-Wilmersdorf,16.9
2021-09-12,36,Charlottenburg-Wilmersdorf,16.84
2021-09-13,37,Charlottenburg-Wilmersdorf,16.79
2021-09-14,37,Charlottenburg-Wilmersdorf,16.64
2021-09-15,37,Charlottenburg-Wilmersdorf,16.48
2021-09-16,37,Charlottenburg-Wilmersdorf,16.33
2021-09-17,37,Charlottenburg-Wilmersdorf,16.15
2021-09-18,37,Charlottenburg-Wilmersdorf,15.94
2021-09-19,37,Charlottenburg-Wilmersdorf,15.88
2021-09-20,38,Charlottenburg-Wilmersdorf,15.82
2021-09-21,38,Charlottenburg-Wilmersdorf,15.67
2021-09-22,38,Charlottenburg-Wilmersdorf,15.51
2021-09-23,38,Charlottenburg-Wilmersdorf,15.35
2021-09-24,38,Charlottenburg-Wilmersdorf,15.17
2021-09-25,38,Charlottenburg-Wilmersdorf,14.95
2021-09-26,38,Charlottenburg-Wilmersdorf,14.88
2021-09-27,39,Charlottenburg-Wilmersdorf,14.81
2021-09-28,39,Charlottenburg-Wilmersdorf,14.65
2021-09-29,39,Charlottenburg-Wilmersdorf,14.47
2021-09-30,39,Charlottenburg-Wilmersdorf,14.3
2021-10-01,39,Charlottenburg-Wilmersdorf,14.1
2021-10-02,39,Charlottenburg-Wilmersdorf,13.87
2021-10-03,39,Charlottenburg-Wilmersdorf,13.78
2021-10-04,40,Charlottenburg-Wilmersdorf,13.7
2021-10-05,40,Charlottenburg-Wilmersdorf,13.52
2021-10-06,40,Charlottenburg-Wilmersdorf,13.33
2021-10-07,40,Charlottenburg-Wilmersdorf,13.15
2021-10-08,40,Charlottenburg-Wilmersdorf,12.94
2021-10-09,40,Charlottenburg-Wilmersdorf,12.7
2021-10-10,40,Charlottenburg-Wilmersdorf,12.6
2021-10-11,41,Charlottenburg-Wilmersdorf,12.51
2021-10-12,41,Charlottenburg-Wilmersdorf,12.33
2021-10-13,41,Charlottenburg-Wilmersdorf,12.13
2021-10-14,41,Charlottenburg-Wilmersdorf,11.95
2021-10-15,41,Charlottenburg-Wilmersdorf,11.74
2021-10-16,41,Charlottenburg-Wilmersdorf,11.5
2021-10-17,41,Charlottenburg-Wilmersdorf,11.41
2021-10-18,42,Charlottenburg-Wilmersdorf,11.32
2021-10-19,42,Charlottenburg-Wilmersdorf,11.15
2021-10-20,42,Charlottenburg-Wilmersdorf,10.96
2021-10-21,42,Charlottenburg-Wilmersdorf,10.78
2021-10-22,42,Charlottenburg-Wilmersdorf,10.58
2021-10-23,42,Charlottenburg-Wilmersdorf,10.35
2021-10-24,42,Charlottenburg-Wilmersdorf,10.27
2021-10-25,43,Charlottenburg-Wilmersdorf,10.19
2021-10-26,43,Charlottenburg-Wilmersdorf,10.03
2021-10-27,43,Charlottenburg-Wilmersdorf,9.85
2021-10-28,43,Charlottenburg-Wilmersdorf,9.68
2021-10-29,43,Charlottenburg-Wilmersdorf,9.49
2021-10-30,43,Charlottenburg-Wilmersdorf,9.26
2021-10-31,43,Charlottenburg-Wilmersdorf,9.19
2021-11-01,44,Charlottenburg-Wilmersdorf,9.12
2021-11-02,44,Charlottenburg-Wilmersdorf,8.95
2021-11-03,44,Charlottenburg-Wilmersdorf,8.77
2021-11-04,44,Charlottenburg-Wilmersdorf,8.6
2021-11-05,44,Charlottenburg-Wilmersdorf,8.41
2021-11-06,44,Charlottenburg-Wilmersdorf,8.17
2021-11-07,44,Charlottenburg-Wilmersdorf,8.09
2021-11-08,45,Charlottenburg-Wilmersdorf,8.01
2021-11-09,45,Charlottenburg-Wilmersdorf,7.83
2021-11-10,45,Charlottenburg-Wilmersdorf,7.64
2021-11-11,45,Charlottenburg-Wilmersdorf,7.46
2021-11-12,45,Charlottenburg-Wilmersdorf,7.25
2021-11-13,45,Charlottenburg-Wilmersdorf,7.01
2021-11-14,45,Charlottenburg-Wilmersdorf,6.91
2021-11-15,46,Charlottenburg-Wilmersdorf,6.83
2021-11-16,46,Charlottenburg-Wilmersdorf,6.64
2021-11-17,46,Charlottenburg-Wilmersdorf,6.45
2021-11-18,46,Charlottenburg-Wilmersdorf,6.27
2021-11-19,46,Charlottenburg-Wilmersdorf,6.06
2021-11-20,46,Charlottenburg-Wilmersdorf,5.83
2021-11-21,46,Charlottenburg-Wilmersdorf,5.74
2021-11-22,47,Charlottenburg-Wilmersdorf,5.67
2021-11-23,47,Charlottenburg-Wilmersdorf,5.51
2021-11-24,47,Charlottenburg-Wilmersdorf,5.34
2021-11-25,47,Charlottenburg-Wilmersdorf,5.18
2021-11-26,47,Charlottenburg-Wilmersdorf,5.01
2021-11-27,47,Charlottenburg-Wilmersdorf,4.81
2021-11-28,47,Charlottenburg-Wilmersdorf,4.76
2021-11-29,48,Charlottenburg-Wilmersdorf,4.73
2021-11-30,48,Charlottenburg-Wilmersdorf,4.61
2021-12-01,48,Charlottenburg-Wilmersdorf,4.49
2021-12-02,48,Charlottenburg-Wilmersdorf,4.38
2021-12-03,48,Charlottenburg-Wilmersdorf,4.25
2021-12-04,48,Charlottenburg-Wilmersdorf,4.1
2021-12-05,48,Charlottenburg-Wilmersdorf,4.1
2021-12-06,49,Charlottenburg-Wilmersdorf,4.11
2021-12-07,49,Charlottenburg-Wilmersdorf,4.03
2021-12-08,49,Charlottenburg-Wilmersdorf,3.95
2021-12-09,49,Charlottenburg-Wilmersdorf,3.87
2021-12-10,49,Charlottenburg-Wilmersdorf,3.78
2021-12-11,49,Charlottenburg-Wilmersdorf,3.65
2021-12-12,49,Charlottenburg-Wilmersdorf,3.68
2021-12-13,50,Charlottenburg-Wilmersdorf,3.71
2021-12-14,50,Charlottenburg-Wilmersdorf,3.64
2021-12-15,50,Charlottenburg-Wilmersdorf,3.57
2021-12-16,50,Charlottenburg-Wilmersdorf,3.5
2021-12-17,50,Charlottenburg-Wilmersdorf,3.4
2021-12-18,50,Charlottenburg-Wilmersdorf,3.27
2021-12-19,50,Charlottenburg-Wilmersdorf,3.28
2021-12-20,51,Charlottenburg-Wilmersdorf,3.3
2021-12-21,51,Charlottenburg-Wilmersdorf,3.22
2021-12-22,51,Charlottenburg-Wilmersdorf,3.13
2021-12-23,51,Charlottenburg-Wilmersdorf,3.04
2021-12-24,51,Charlottenburg-Wilmersdorf,2.93
2021-12-25,51,Charlottenburg-Wilmersdorf,2.78
2021-12-26,51,Charlottenburg-Wilmersdorf,2.78
2021-12-27,52,Charlottenburg-Wilmersdorf,2.78
2021-12-28,52,Charlottenburg-Wilmersdorf,2.69
2021-12-29,52,Charlottenburg-Wilmersdorf,2.59
2021-12-30,52,Charlottenburg-Wilmersdorf,2.5
2021-12-31,52,Charlottenburg-Wilmersdorf,2.39
2022-01-01,52,Charlottenburg-Wilmersdorf,2.24
2022-01-02,52,Charlottenburg-Wilmersdorf,2.25
2022-01-03,1,Charlottenburg-Wilmersdorf,2.27
2022-01-04,1,Charlottenburg-Wilmersdorf,2.2
2022-01-05,1,Charlottenburg-Wilmersdorf,2.13
2022-01-06,1,Charlottenburg-Wilmersdorf,2.07
2022-01-07,1,Charlottenburg-Wilmersdorf,1.99
2022-01-08,1,Charlottenburg-Wilmersdorf,1.89
2022-01-09,1,Charlottenburg-Wilmersdorf,1.95
2022-01-10,2,Charlottenburg-Wilmersdorf,2.02
2022-01-11,2,Charlottenburg-Wilmersdorf,2.0
2022-01-12,2,Charlottenburg-Wilmersdorf,1.98
2022-01-13,2,Charlottenburg-Wilmersdorf,1.97
2022-01-14,2,Charlottenburg-Wilmersdorf,1.95
2022-01-15,2,Charlottenburg-Wilmersdorf,1.9
2022-01-16,2,Charlottenburg-Wilmersdorf,2.01
2022-01-17,3,Charlottenburg-Wilmersdorf,2.13
2022-01-18,3,Charlottenburg-Wilmersdorf,2.16
2022-01-19,3,Charlottenburg-Wilmersdorf,2.18
2022-01-20,3,Charlottenburg-Wilmersdorf,2.21
2022-01-21,3,Charlottenburg-Wilmersdorf,2.22
2022-01-22,3,Charlottenburg-Wilmersdorf,2.2
2022-01-23,3,Charlottenburg-Wilmersdorf,2.32
2022-01-24,4,Charlottenburg-Wilmersdorf,2.46
2022-01-25,4,Charlottenburg-Wilmersdorf,2.49
2022-01-26,4,Charlottenburg-Wilmersdorf,2.52
2022-01-27,4,Charlottenburg-Wilmersdorf,2.54
2022-01-28,4,Charlottenburg-Wilmersdorf,2.55
2022-01-29,4,Charlottenburg-Wilmersdorf,2.51
2022-01-30,4,Charlottenburg-Wilmersdorf,2.62
2022-01-31,5,Charlottenburg-Wilmersdorf,2.73
2020-03-01,9,Friedrichshain-Kreuzberg,3.96
2020-03-02,10,Friedrichshain-Kreuzberg,4.18
2020-03-03,10,Friedrichshain-Kreuzberg,4.32
2020-03-04,10,Friedrichshain-Kreuzberg,4.44
2020-03-05,10,Friedrichshain-Kreuzberg,4.58
2020-03-06,10,Friedrichshain-Kreuzberg,4.7
2020-03-07,10,Friedrichshain-Kreuzberg,4.78
2020-03-08,10,Friedrichshain-Kreuzberg,5.01
2020-03-09,11,Friedrichshain-Kreuzberg,5.25
2020-03-10,11,Friedrichshain-Kreuzberg,5.4
2020-03-11,11,Friedrichshain-Kreuzberg,5.53
2020-03-12,11,Friedrichshain-Kreuzberg,5.66
2020-03-13,11,Friedrichshain-Kreuzberg,5.78
2020-03-14,11,Friedrichshain-Kreuzberg,5.85
2020-03-15,11,Friedrichshain-Kreuzberg,6.07
2020-03-16,12,Friedrichshain-Kreuzberg,6.3
2020-03-17,12,Friedrichshain-Kreuzberg,6.43
2020-03-18,12,Friedrichshain-Kreuzberg,6.55
2020-03-19,12,Friedrichshain-Kreuzberg,6.67
2020-03-20,12,Friedrichshain-Kreuzberg,6.77
2020-03-21,12,Friedrichshain-Kreuzberg,6.83
2020-03-22,12,Friedrichshain-Kreuzberg,7.04
2020-03-23,13,Friedrichshain-Kreuzberg,7.26
2020-03-24,13,Friedrichshain-Kreuzberg,7.38
2020-03-25,13,Friedrichshain-Kreuzberg,7.49
2020-03-26,13,Friedrichshain-Kreuzberg,7.61
2020-03-27,13,Friedrichshain-Kreuzberg,7.71
2020-03-28,13,Friedrichshain-Kreuzberg,7.77
2020-03-29,13,Friedrichshain-Kreuzberg,7.98
2020-03-30,14,Friedrichshain-Kreuzberg,8.21
2020-03-31,14,Friedrichshain-Kreuzberg,8.34
2020-04-01,14,Friedrichshain-Kreuzberg,8.46
2020-04-02,14,Friedrichshain-Kreuzberg,8.59
2020-04-03,14,Friedrichshain-Kreuzberg,8.71
2020-04-04,14,Friedrichshain-Kreuzberg,8.79
2020-04-05,14,Friedrichshain-Kreuzberg,9.03
2020-04-06,15,Friedrichshain-Kreuzberg,9.28
2020-04-07,15,Friedrichshain-Kreuzberg,9.43
2020-04-08,15,Friedrichshain-Kreuzberg,9.58
2020-04-09,15,Friedrichshain-Kreuzberg,9.74
2020-04-10,15,Friedrichshain-Kreuzberg,9.88
2020-04-11,15,Friedrichshain-Kreuzberg,9.98
2020-04-12,15,Friedrichshain-Kreuzberg,10.24
2020-04-13,16,Friedrichshain-Kreuzberg,10.51
2020-04-14,16,Friedrichshain-Kreuzberg,10.68
2020-04-15,16,Friedrichshain-Kreuzberg,10.85
2020-04-16,16,Friedrichshain-Kreuzberg,11.02
2020-04-17,16,Friedrichshain-Kreuzberg,11.17
2020-04-18,16,Friedrichshain-Kreuzberg,11.29
2020-04-19,16,Friedrichshain-Kreuzberg,11.56
2020-04-20,17,Friedrichshain-Kreuzberg,11.83
2020-04-21,17,Friedrichshain-Kreuzberg,12.01
2020-04-22,17,Friedrichshain-Kreuzberg,12.18
2020-04-23,17,Friedrichshain-Kreuzberg,12.35
2020-04-24,17,Friedrichshain-Kreuzberg,12.5
2020-04-25,17,Friedrichshain-Kreuzberg,12.62
2020-04-26,17,Friedrichshain-Kreuzberg,12.88
2020-04-27,18,Friedrichshain-Kreuzberg,13.14
2020-04-28,18,Friedrichshain-Kreuzberg,13.31
2020-04-29,18,Friedrichshain-Kreuzberg,13.47
2020-04-30,18,Friedrichshain-Kreuzberg,13.63
2020-05-01,18,Friedrichshain-Kreuzberg,13.76
2020-05-02,18,Friedrichshain-Kreuzberg,13.86
2020-05-03,18,Friedrichshain-Kreuzberg,14.1
2020-05-04,19,Friedrichshain-Kreuzberg,14.35
2020-05-05,19,Friedrichshain-Kreuzberg,14.5
2020-05-06,19,Friedrichshain-Kreuzberg,14.63
2020-05-07,19,Friedrichshain-Kreuzberg,14.77
2020-05-08,19,Friedrichshain-Kreuzberg,14.89
2020-05-09,19,Friedrichshain-Kreuzberg,14.96
2020-05-10,19,Friedrichshain-Kreuzberg,15.19
2020-05-11,20,Friedrichshain-Kreuzberg,15.42
2020-05-12,20,Friedrichshain-Kreuzberg,15.55
2020-05-13,20,Friedrichshain-Kreuzberg,15.66
2020-05-14,20,Friedrichshain-Kreuzberg,15.78
2020-05-15,20,Friedrichshain-Kreuzberg,15.88
2020-05-16,20,Friedrichshain-Kreuzberg,15.93
2020-05-17,20,Friedrichshain-Kreuzberg,16.14
2020-05-18,21,Friedrichshain-Kreuzberg,16.35
2020-05-19,21,Friedrichshain-Kreuzberg,16.46
2020-05-20,21,Friedrichshain-Kreuzberg,16.56
2020-05-21,21,Friedrichshain-Kreuzberg,16.67
2020-05-22,21,Friedrichshain-Kreuzberg,16.75
2020-05-23,21,Friedrichshain-Kreuzberg,16.8
2020-05-24,21,Friedrichshain-Kreuzberg,16.99
2020-05-25,22,Friedrichshain-Kreuzberg,17.19
2020-05-26,22,Friedrichshain-Kreuzberg,17.3
2020-05-27,22,Friedrichshain-Kreuzberg,17.39
2020-05-28,22,Friedrichshain-Kreuzberg,17.49
2020-05-29,22,Friedrichshain-Kreuzberg,17.57
2020-05-30,22,Friedrichshain-Kreuzberg,17.6
2020-05-31,22,Friedrichshain-Kreuzberg,17.79
2020-06-01,23,Friedrichshain-Kreuzberg,17.98
2020-06-02,23,Friedrichshain-Kreuzberg,18.08
2020-06-03,23,Friedrichshain-Kreuzberg,18.16
2020-06-04,23,Friedrichshain-Kreuzberg,18.25
2020-06-05,23,Friedrichshain-Kreuzberg,18.32
2020-06-06,23,Friedrichshain-Kreuzberg,18.34
2020-06-07,23,Friedrichshain-Kreuzberg,18.52
2020-06-08,24,Friedrichshain-Kreuzberg,18.69
2020-06-09,24,Friedrichshain-Kreuzberg,18.78
2020-06-10,24,Friedrichshain-Kreuzberg,18.84
2020-06-11,24,Friedrichshain-Kreuzberg,18.91
2020-06-12,24,Friedrichshain-Kreuzberg,18.96
2020-06-13,24,Friedrichshain-Kreuzberg,18.96
2020-06-14,24,Friedrichshain-Kreuzberg,19.11
2020-06-15,25,Friedrichshain-Kreuzberg,19.27
2020-06-16,25,Friedrichshain-Kreuzberg,19.33
2020-06-17,25,Friedrichshain-Kreuzberg,19.36
2020-06-18,25,Friedrichshain-Kreuzberg,19.41
2020-06-19,25,Friedrichshain-Kreuzberg,19.43
2020-06-20,25,Friedrichshain-Kreuzberg,19.41
2020-06-21,25,Friedrichshain-Kreuzberg,19.53
2020-06-22,26,Friedrichshain-Kreuzberg,19.66
2020-06-23,26,Friedrichshain-Kreuzberg,19.7
2020-06-24,26,Friedrichshain-Kreuzberg,19.72
2020-06-25,26,Friedrichshain-Kreuzberg,19.74
2020-06-26,26,Friedrichshain-Kreuzberg,19.74
2020-06-27,26,Friedrichshain-Kreuzberg,19.71
2020-06-28,26,Friedrichshain-Kreuzberg,19.82
2020-06-29,27,Friedrichshain-Kreuzberg,19.94
2020-06-30,27,Friedrichshain-Kreuzberg,19.97
2020-07-01,27,Friedrichshain-Kreuzberg,19.98
2020-07-02,27,Friedrichshain-Kreuzberg,20.01
2020-07-03,27,Friedrichshain-Kreuzberg,20.02
2020-07-04,27,Friedrichshain-Kreuzberg,19.99
2020-07-05,27,Friedrichshain-Kreuzberg,20.11
2020-07-06,28,Friedrichshain-Kreuzberg,20.24
2020-07-07,28,Friedrichshain-Kreuzberg,20.28
2020-07-08,28,Friedrichshain-Kreuzberg,20.32
2020-07-09,28,Friedrichshain-Kreuzberg,20.36
2020-07-10,28,Friedrichshain-Kreuzberg,20.38
2020-07-11,28,Friedrichshain-Kreuzberg,20.37
2020-07-12,28,Friedrichshain-Kreuzberg,20.52
2020-07-13,29,Friedrichshain-Kreuzberg,20.67
2020-07-14,29,Friedrichshain-Kreuzberg,20.73
2020-07-15,29,Friedrichshain-Kreuzberg,20.78
2020-07-16,29,Friedrichshain-Kreuzberg,20.84
2020-07-17,29,Friedrichshain-Kreuzberg,20.88
2020-07-18,29,Friedrichshain-Kreuzberg,20.88
2020-07-19,29,Friedrichshain-Kreuzberg,21.03
2020-07-20,30,Friedrichshain-Kreuzberg,21.19
2020-07-21,30,Friedrichshain-Kreuzberg,21.25
2020-07-22,30,Friedrichshain-Kreuzberg,21.29
2020-07-23,30,Friedrichshain-Kreuzberg,21.34
2020-07-24,30,Friedrichshain-Kreuzberg,21.36
2020-07-25,30,Friedrichshain-Kreuzberg,21.34
2020-07-26,30,Friedrichshain-Kreuzberg,21.46
2020-07-27,31,Friedrichshain-Kreuzberg,21.58
2020-07-28,31,Friedrichshain-Kreuzberg,21.61
2020-07-29,31,Friedrichshain-Kreuzberg,21.61
2020-07-30,31,Friedrichshain-Kreuzberg,21.61
2020-07-31,31,Friedrichshain-Kreuzberg,21.58
2020-08-01,31,Friedrichshain-Kreuzberg,21.51
2020-08-02,31,Friedrichshain-Kreuzberg,21.57
2020-08-03,32,Friedrichshain-Kreuzberg,21.64
2020-08-04,32,Friedrichshain-Kreuzberg,21.6
2020-08-05,32,Friedrichshain-Kreuzberg,21.54
2020-08-06,32,Friedrichshain-Kreuzberg,21.47
2020-08-07,32,Friedrichshain-Kreuzberg,21.38
2020-08-08,32,Friedrichshain-Kreuzberg,21.24
2020-08-09,32,Friedrichshain-Kreuzberg,21.24
2020-08-10,33,Friedrichshain-Kreuzberg,21.24
2020-08-11,33,Friedrichshain-Kreuzberg,21.14
2020-08-12,33,Friedrichshain-Kreuzberg,21.02
2020-08-13,33,Friedrichshain-Kreuzberg,20.9
2020-08-14,33,Friedrichshain-Kreuzberg,20.75
2020-08-15,33,Friedrichshain-Kreuzberg,20.56
2020-08-16,33,Friedrichshain-Kreuzberg,20.52
2020-08-17,34,Friedrichshain-Kreuzberg,20.47
2020-08-18,34,Friedrichshain-Kreuzberg,20.33
2020-08-19,34,Friedrichshain-Kreuzberg,20.17
2020-08-20,34,Friedrichshain-Kreuzberg,20.02
2020-08-21,34,Friedrichshain-Kreuzberg,19.84
2020-08-22,34,Friedrichshain-Kreuzberg,19.63
2020-08-23,34,Friedrichshain-Kreuzberg,19.56
2020-08-24,35,Friedrichshain-Kreuzberg,19.5
2020-08-25,35,Friedrichshain-Kreuzberg,19.34
2020-08-26,35,Friedrichshain-Kreuzberg,19.17
2020-08-27,35,Friedrichshain-Kreuzberg,19.01
2020-08-28,35,Friedrichshain-Kreuzberg,18.83
2020-08-29,35,Friedrichshain-Kreuzberg,18.6
2020-08-30,35,Friedrichshain-Kreuzberg,18.54
2020-08-31,36,Friedrichshain-Kreuzberg,18.47
2020-09-01,36,Friedrichshain-Kreuzberg,18.32
2020-09-02,36,Friedrichshain-Kreuzberg,18.15
2020-09-03,36,Friedrichshain-Kreuzberg,17.99
2020-09-04,36,Friedrichshain-Kreuzberg,17.81
2020-09-05,36,Friedrichshain-Kreuzberg,17.6
2020-09-06,36,Friedrichshain-Kreuzberg,17.54
2020-09-07,37,Friedrichshain-Kreuzberg,17.48
2020-09-08,37,Friedrichshain-Kreuzberg,17.33
2020-09-09,37,Friedrichshain-Kreuzberg,17.17
2020-09-10,37,Friedrichshain-Kreuzberg,17.02
2020-09-11,37,Friedrichshain-Kreuzberg,16.84
2020-09-12,37,Friedrichshain-Kreuzberg,16.63
2020-09-13,37,Friedrichshain-Kreuzberg,16.57
2020-09-14,38,Friedrichshain-Kreuzberg,16.52
2020-09-15,38,Friedrichshain-Kreuzberg,16.37
2020-09-16,38,Friedrichshain-Kreuzberg,16.21
2020-09-17,38,Friedrichshain-Kreuzberg,16.06
2020-09-18,38,Friedrichshain-Kreuzberg,15.89
2020-09-19,38,Friedrichshain-Kreuzberg,15.67
2020-09-20,38,Friedrichshain-Kreuzberg,15.61
2020-09-21,39,Friedrichshain-Kreuzberg,15.55
2020-09-22,39,Friedrichshain-Kreuzberg,15.4
2020-09-23,39,Friedrichshain-Kreuzberg,15.23
2020-09-24,39,Friedrichshain-Kreuzberg,15.07
2020-09-25,39,Friedrichshain-Kreuzberg,14.89
2020-09-26,39,Friedrichshain-Kreuzberg,14.67
2020-09-27,39,Friedrichshain-Kreuzberg,14.59
2020-09-28,40,Friedrichshain-Kreuzberg,14.52
2020-09-29,40,Friedrichshain-Kreuzberg,14.36
2020-09-30,40,Friedrichshain-Kreuzberg,14.18
2020-10-01,40,Friedrichshain-Kreuzberg,14.0
2020-10-02,40,Friedrichshain-Kreuzberg,13.8
2020-10-03,40,Friedrichshain-Kreuzberg,13.57
2020-10-04,40,Friedrichshain-Kreuzberg,13.48
2020-10-05,41,Friedrichshain-Kreuzberg,13.4
2020-10-06,41,Friedrichshain-Kreuzberg,13.22
2020-10-07,41,Friedrichshain-Kreuzberg,13.02
2020-10-08,41,Friedrichshain-Kreuzberg,12.84
2020-10-09,41,Friedrichshain-Kreuzberg,12.63
2020-10-10,41,Friedrichshain-Kreuzberg,12.38
2020-10-11,41,Friedrichshain-Kreuzberg,12.29
2020-10-12,42,Friedrichshain-Kreuzberg,12.2
2020-10-13,42,Friedrichshain-Kreuzberg,12.02
2020-10-14,42,Friedrichshain-Kreuzberg,11.82
2020-10-15,42,Friedrichshain-Kreuzberg,11.64
2020-10-16,42,Friedrichshain-Kreuzberg,11.43
2020-10-17,42,Friedrichshain-Kreuzberg,11.19
2020-10-18,42,Friedrichshain-Kreuzberg,11.1
2020-10-19,43,Friedrichshain-Kreuzberg,11.02
2020-10-20,43,Friedrichshain-Kreuzberg,10.85
2020-10-21,43,Friedrichshain-Kreuzberg,10.66
2020-10-22,43,Friedrichshain-Kreuzberg,10.48
